pkt_idx,timestamp,rf_channel,pdu_type,AdvA,access_address,tag_type,payload,CFO_Hz,cfo_centroid_hz,cfo_two_stage_hz,cfo_std_hz,cfo_std_sym_hz,iq_gain_alpha,iq_phase_deg_deg,rise_time_us,psd_centroid_hz,psd_pnr_db,bw_3db_hz,gated_len_us,cfo_two_stage_coarse_hz,joint_fo_hz,joint_I0,joint_Q0,joint_eps,joint_phi_deg,joint_A,joint_iters,joint_cost,cfo_exact_quick_hz,cfo_exact_ls_hz,sample_start,sample_end,CFO_00_Hz,CFO_11_Hz,CFO_10_Hz,CFO_01_Hz,ecosystem,privid
13242,1769214479.5761955,37,0,DA:08:C5:B7:04:F7,8E89BED6,APPLE,f704b7c508da1eff4c0012191057768ed391a246b1558fd0cddcb979bebc45a1b9a53c004a,-4319.197267,3601.746979,-4319.195509,344601.98852,266263.823379,0.920842,-67.721293,2.5,17622.457842,21.687473,329787.234043,376.0,3515.847656,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-12865.295898,8734.043945,178212640,178213392,2998.609951,-43034.561702,29196.96166,-1375.411634,APPLE,
13278,1769214479.6348264,37,0,48:CC:87:99:A3:11,8E89BED6,GOOGLE,11a39987cc480201061916aafe41838aa2373ea2d66d2e885f1b641af604de14d04d6a,-40400.587001,-4665.828149,-40400.586442,346222.878792,259128.789205,0.976547,-76.25808,0.5,-38292.923414,21.298613,372222.222222,360.0,-12922.892578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-51849.664062,-26056.886719,178483884,178484604,-35958.569081,-64670.594923,-4026.511079,-42572.480235,GOOGLE,
13282,1769214479.88223,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,13402.627291,9765.403083,13402.627088,227588.088894,195423.135386,0.919759,67.201607,2.0,35339.13619,22.448942,77127.659574,376.0,3750.87207,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-7062.888184,5194.081543,178590990,178591742,40362.52428,-31912.285648,17818.810077,31217.289647,APPLE,
13283,1769214479.9165075,37,0,D1:8D:D3:8A:0C:3E,8E89BED6,APPLE,3e0c8ad38dd11eff4c0012192072d13601e231cb7f30bb0be66adb8a86edae847eee120034,13803.072573,9496.020097,13803.073182,227689.362,201729.505759,0.918824,67.66832,2.0,35300.905929,22.437335,77127.659574,376.0,3343.324707,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3537.533203,5256.19873,178590991,178591743,50064.686398,-6195.415786,13989.019837,-8367.033925,APPLE,
13284,1769214479.9523056,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-17009.438447,8870.533131,-17009.440218,340792.692706,254764.056294,0.982923,64.130931,1.0,-10667.533765,21.42192,413888.888889,360.0,6634.645996,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,22876.720703,-4549.474609,178601155,178601875,-19593.89571,2458.479028,-37941.375857,-17600.149518,GOOGLE,
13285,1769214479.9827604,37,0,50:92:84:67:D9:B6,8E89BED6,GOOGLE,b6d9678492500201061916aafe416ceeb2282295bdcb574e7864e8a886321c9645386f,-16451.10948,9333.991278,-16451.1099,340689.285373,264100.705701,0.983286,65.181968,1.0,-10880.100845,21.450122,413888.888889,360.0,7020.750488,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,23504.880859,-4715.143066,178601156,178601876,-3014.34191,-12889.033325,-50165.318904,-10039.841114,GOOGLE,
13295,1769214480.023706,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe41853258a40fb4780c33c8fef2ba93922b872584bf6b,10045.602911,12771.950827,10045.602037,358362.160203,264256.467089,0.994068,-70.550599,0.5,30586.537906,22.966684,302777.777778,360.0,9534.46875,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,90332.5,13969.564453,178717558,178718278,49945.41194,27417.572311,-6217.476763,-22607.290835,GOOGLE,
13296,1769214480.0581255,37,0,69:B3:D4:D7:57:AC,8E89BED6,GOOGLE,ac57d7d4b3690201061916aafe41853258a40fb4780c33c8fef2ba93922b872584bf6b,9539.256987,12361.5336,9539.256336,357839.323879,289911.735267,0.993158,-68.178495,0.5,30413.608831,22.994355,302777.777778,360.0,9474.87207,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,90332.5,13858.195312,178717559,178718279,32312.09602,10829.165586,5618.812556,2562.847499,GOOGLE,
13301,1769214480.0884547,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03a7,-14373.093707,5774.133627,-14373.094386,347404.811227,274548.805355,1.010143,-39.414878,25.0,-4879.306842,17.871349,433510.638298,376.0,5187.843262,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-96004.523438,-28257.03125,178733616,178734368,-65208.359428,18884.135442,-29993.238096,13175.185998,APPLE,
13302,1769214480.123848,37,0,EE:D4:8A:27:EA:99,8E89BED6,APPLE,99ea278ad4ee1eff4c00121960839bf948c739a2645808f21fedb7edfc3df340a9b51f03a7,-14625.460567,5920.816422,-14625.460377,347379.805035,279943.308621,1.008421,-40.257391,25.0,-4613.389162,17.928295,433510.638298,376.0,5427.220703,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-96591.148438,-28122.486328,178733617,178734369,-54796.304906,6899.055643,-31221.676316,16351.927688,APPLE,
13310,1769214480.165078,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,9f54e134c56602010403025afd17165afd131ff9026916370c7f287488a70000000cf6cf8d,9272.398289,6106.925526,9272.398309,352521.904369,255032.033177,0.939999,-59.926738,2.0,30928.588143,23.535631,244680.851064,376.0,8110.302246,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,16773.498047,-1516.035278,178806493,178807245,-7521.156604,52296.359747,-25203.85486,-4877.65547,SAMSUNG,f9026916370c7f28
13311,1769214480.2009358,37,0,f9026916370c7f28,8E89BED6,SAMSUNG,9f54e134c56602010403025afd17165afd131ff9026916370c7f287488a70000000cf6cf8d,9375.181234,6117.838759,9375.181017,352036.720275,275451.602379,0.939614,-59.827087,2.0,30741.372314,23.526647,244680.851064,376.0,7835.14502,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,20219.414062,-1504.285034,178806494,178807246,-3907.212279,40228.203945,-20916.543595,658.753973,SAMSUNG,f9026916370c7f28
13331,1769214480.4518523,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,5686.181608,2704.858031,5686.181569,315322.820575,235201.44643,0.90766,-82.027124,3.0,5102.539164,24.580536,228723.404255,376.0,2136.790039,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,33180.730469,2912.46167,179016229,179016981,6825.161508,1653.974658,-18288.983434,8219.825266,APPLE,
13332,1769214480.4858267,37,0,F6:B3:C7:70:AA:6F,8E89BED6,APPLE,6faa70c7b3f61eff4c00121920071d4b097cd79865779e67e2c43459a9a738d20ff84d01d9,6135.643053,2789.720333,6135.643062,315430.595168,239648.714734,0.906602,-82.35587,3.0,4998.414298,24.547895,228723.404255,376.0,2116.142822,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,33180.730469,2942.697754,179016230,179016982,12132.45933,-11944.28499,-21086.150209,16640.238914,APPLE,
13352,1769214480.5415394,37,0,6B:6C:91:4D:E0:C3,8E89BED6,GOOGLE,c3e04d916c6b0201061916aafe41af4c0acac3db560680984461c6fc0e8607ff9362b4,-38970.47423,5310.754863,-38970.474466,349193.704422,256412.329394,1.028319,-8.825996,0.5,-28297.346523,20.239827,436111.111111,360.0,-841.227905,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-27817.722656,-19431.261719,179309665,179310385,-7028.720931,-59196.035477,-43592.172126,-20583.168535,GOOGLE,
13382,1769214480.8223934,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-17221.534584,15484.298548,-17221.535262,329707.611266,268710.71177,0.963225,84.282705,22.0,-11044.392492,19.098429,595744.680851,376.0,21696.283203,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-113045.164062,-34814.605469,179879665,179880417,-12741.229722,-72363.170471,-7090.723551,29255.921045,APPLE,
13383,1769214480.8551812,37,0,FE:A2:61:99:D2:9A,8E89BED6,APPLE,9ad29961a2fe1eff4c00121960bbe9f7d520cfee120f4b5e4b49762ec4af1752e33e0703fb,-16563.407409,15488.9645,-16563.408665,329279.276336,275011.71161,0.96169,84.948599,22.0,-10757.709542,19.079569,595744.680851,376.0,22080.744141,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-111954.078125,-34632.742188,179879666,179880418,-5414.561049,-83224.175171,-2811.599078,32388.631958,APPLE,
13407,1769214481.1323235,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,24687.480338,5465.408187,24687.481533,271860.754226,209002.835182,0.941827,84.333975,0.0,11908.835603,23.322334,216216.216216,296.0,17618.517578,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,80450.257812,20344.289062,180223894,180224486,39667.272013,17041.243807,18172.675509,21308.800623,TILE,
13408,1769214481.1530063,37,0,C2:97:CC:47:79:BF,8E89BED6,TILE,bf7947cc97c20201060d16edfe02001d59b9b24ffa07010303edfe,24986.793415,5383.721682,24986.792598,271094.612413,225768.309042,0.943172,84.121436,0.0,11572.644665,23.289693,216216.216216,296.0,17407.826172,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,80450.257812,20244.716797,180223895,180224487,44493.557179,25276.375191,12200.733725,12801.965774,TILE,
13414,1769214481.1852636,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,31019.531072,13914.872452,31019.532245,361751.488044,264753.811538,0.990808,61.579758,3.0,61260.241612,22.476091,204787.234043,376.0,20434.310547,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,38319.003906,35867.210938,180331056,180331808,41116.582045,63500.635638,17893.33968,-552.557545,SAMSUNG,f90201825f7b715b
13415,1769214481.2200105,37,0,f90201825f7b715b,8E89BED6,SAMSUNG,6f7f97d4994a02010403025afd17165afd131ff90201825f7b715b06c1a7000000f2ac55a3,31511.538544,13735.378612,31511.538634,361167.500801,284730.445926,0.99173,58.838499,3.0,61126.106874,22.498632,204787.234043,376.0,20811.783203,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,38995.457031,35811.101562,180331057,180331809,45483.323007,58452.491424,17535.345049,-4943.522871,SAMSUNG,f90201825f7b715b
13420,1769214481.2621524,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-17152.629553,1942.543191,-17152.630597,217241.683012,182088.661291,0.969474,64.920751,37.0,-10501.041014,21.175401,239864.864865,296.0,2975.839111,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-78757.703125,-17957.308594,180446104,180446696,4621.529465,-35713.264877,-3480.023173,-55671.863021,TILE,
13421,1769214481.2840018,37,0,E5:80:FD:45:9B:E9,8E89BED6,TILE,e99b45fd80e50201060d16edfe020096ae75425b3002340303edfe,-16868.694268,1489.920517,-16868.693554,216859.768754,208811.965683,0.970394,63.870087,37.0,-10852.666475,21.160412,239864.864865,296.0,2775.470947,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-78757.703125,-17976.8125,180446105,180446697,-19034.064303,-28638.08862,6528.841022,-35111.827691,TILE,
13422,1769214481.3098955,37,0,EB:EE:5F:EC:7E:75,8E89BED6,APPLE,757eec5feeeb1eff4c00121960435293f60f12d3264f96a037a021ea02ff3a1288e6470026,-26338.13779,12285.801809,-26338.135882,350977.867753,282227.906138,1.017879,13.429842,100.5,-5548.756362,19.325493,494680.851064,376.0,2330.30542,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-39156.835938,-35332.125,180462168,180462920,7223.680763,-112249.319991,-9307.733581,-7712.449869,APPLE,
13427,1769214481.3467877,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,7122.08874,1242.608416,7122.088301,344413.608039,256216.554959,0.973668,-56.760202,2.5,2093.019148,22.211626,492021.276596,376.0,5090.213867,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-3424.108643,2199.018799,180484852,180485604,-1266.258858,-20362.364084,48177.334293,20077.63892,APPLE,
13428,1769214481.3815172,37,0,F0:F6:16:D9:B9:56,8E89BED6,APPLE,56b9d916f6f01eff4c001219109c8c0caa1cb9a65e2bfa8a116b02224f70e0e31dc28f02c5,6531.829826,1248.63364,6531.830429,344149.490023,268965.363801,0.974381,-56.778974,2.5,1971.643888,22.122353,492021.276596,376.0,4917.981445,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-6173.291992,2164.147461,180484853,180485605,7941.369016,12015.045169,12415.018581,14511.32727,APPLE,
13429,1769214481.4189372,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-3141.725515,4446.029793,-3141.726576,227684.925305,173944.93702,1.090565,3.178103,116.5,7907.323164,20.324368,361702.12766,376.0,-3624.458984,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-18024.214844,-516.484497,180485798,180486550,-1838.461599,5713.316588,-32858.918801,27118.335805,APPLE,
13430,1769214481.4545372,37,0,C4:CC:AB:84:E5:53,8E89BED6,APPLE,53e584abccc41eff4c00121910fe17d18736d0a2b1ababccc0af5d9ed4d91323e77a2f0049,-3399.47566,4411.059832,-3399.476799,227461.686303,196595.232141,1.092106,3.468871,116.0,7765.941207,20.323648,361702.12766,376.0,-3612.563965,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-18024.214844,-536.629761,180485799,180486551,21061.396375,-10194.334583,-36847.01144,13960.652708,APPLE,
13431,1769214481.6989036,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-8346.298677,-7347.399348,-8346.298016,337694.150449,250495.749329,1.102097,3.787014,3.0,20916.244906,23.826031,257978.723404,376.0,3086.066162,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-14221.916016,-7229.888184,180521759,180522511,-32272.565598,24235.794607,-597.805419,3952.387084,SAMSUNG,f9028bfe1e2f4130
13432,1769214481.7343948,37,0,f9028bfe1e2f4130,8E89BED6,SAMSUNG,10f675008f7302010403025afd17165afd131ff9028bfe1e2f4130e4aba700000091aa0d6f,-8130.443233,-7410.12263,-8130.442574,337377.074231,253864.816343,1.102098,4.405407,3.0,20720.005908,23.799168,257978.723404,376.0,2760.197754,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-14221.916016,-7302.982422,180521760,180522512,-28558.20709,9210.54641,-3467.208808,17573.643273,SAMSUNG,f9028bfe1e2f4130
13448,1769214481.7839296,37,0,C8:48:BB:51:E1:A0,8E89BED6,APPLE,a0e151bb48c81eff4c00121910ead3335f3e0162b4b803d9c9b2474a29f4aea89c455d0288,33409.140826,12549.391507,33409.14226,376096.382833,289491.063006,1.062046,0.546918,2.5,42103.594317,23.096135,127659.574468,376.0,16984.759766,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,24894.240234,33951.835938,180740143,180740895,47199.440735,27930.655272,28496.638899,40279.708785,APPLE,
13449,1769214481.822185,37,0,5E:01:1E:29:5F:7D,8E89BED6,GOOGLE,7d5f291e015e0201061916aafe41995b27562a548df6d8cb869a2bb7c10da20dd5a0dd,-6225.433943,8988.463635,-6225.433386,337371.01624,252868.524569,1.009947,33.678581,0.5,7735.292971,20.934017,416666.666667,360.0,7045.343262,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,4314.714844,-6891.125488,180777199,180777919,-11740.709978,-1789.412108,-4236.802423,-5500.197866,GOOGLE,
13452,1769214481.854479,37,0,5D:11:0C:1F:76:DD,8E89BED6,GOOGLE,dd761f0c115d0201061916aafe4034a93d2b5b656293f8f1bb6f847583cbc36af61009,-4710.161156,4891.596308,-4710.161428,213131.374671,175004.766324,1.054346,-20.34494,21.0,14063.042631,21.099629,302777.777778,360.0,8741.884766,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-31214.486328,-11308.50293,180808469,180809189,9737.303624,10569.696681,-13714.916523,-27608.415791,GOOGLE,
13453,1769214481.8836896,37,0,5D:11:0C:1F:76:DD,8E89BED6,GOOGLE,dd761f0c115d0201061916aafe4034a93d2b5b656293f8f1bb6f847583cbc36af61009,-5096.778872,5380.828818,-5096.780007,213175.739954,198038.518163,1.053869,-19.86144,21.0,13911.624698,21.076852,302777.777778,360.0,8792.803711,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-31214.486328,-11267.490234,180808470,180809190,-6976.717297,-10849.461687,-3007.403227,997.016573,GOOGLE,
13458,1769214481.9273326,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-6369.926158,-4374.984192,-6369.924344,290976.533813,219132.971865,1.01923,-39.187623,2.0,3955.520291,22.166255,364864.864865,296.0,1400.809326,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-18695.722656,2769.276367,180969681,180970273,-33921.359666,-6197.707303,6671.733516,45029.109444,TILE,
13459,1769214481.9496284,37,0,DC:D9:17:9B:A7:45,8E89BED6,TILE,45a79b17d9dc0201060303edfe0d16edfe0200b3638bc638caebb4,-5918.033396,-4415.251438,-5918.034115,289054.324623,250576.487259,1.017673,-39.555535,2.0,3822.974945,22.153147,364864.864865,296.0,1486.604736,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-16225.625,2621.369385,180969682,180970274,-48102.716437,246.977803,55062.086855,8956.711859,TILE,
13477,1769214482.1841545,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,a332089c667e02010403025afd17165afd131ff902b8d92caa6cfd96a2a7000000eec398ca,-5317.681948,7246.640031,-5317.681226,361497.262939,279272.551938,0.982121,76.934321,3.0,20477.04984,22.528531,375000.0,376.0,9392.750977,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-60581.207031,-3593.140381,181152074,181152826,-9500.766435,29162.296032,621.017077,-33046.857129,SAMSUNG,f902b8d92caa6cfd
13478,1769214482.2171187,37,0,f902b8d92caa6cfd,8E89BED6,SAMSUNG,a332089c667e02010403025afd17165afd131ff902b8d92caa6cfd96a2a7000000eec398ca,-5112.855544,7535.61908,-5112.856637,360788.925654,267397.153486,0.983339,78.40328,3.0,20243.024983,22.591135,375000.0,376.0,9286.274414,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-60534.824219,-3583.46167,181152075,181152827,-21226.767022,21773.451963,3808.655467,-13101.343947,SAMSUNG,f902b8d92caa6cfd
13481,1769214482.2505462,37,0,DF:DE:2D:FE:44:9C,8E89BED6,APPLE,9c44fe2ddedf1eff4c00121920c86a4b8595db98a5443ce3016852ef224b8fec77bcb702de,6755.033701,3244.421493,6755.033071,285531.856395,227958.916624,0.943812,-68.614558,41.5,26044.557097,24.096503,5319.148936,376.0,283.636902,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-1042.237427,9869.400391,181167640,181168392,18094.214089,-9956.472454,914.888807,-7857.755984,APPLE,
13484,1769214482.2901735,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02c7,7665.462962,11753.524982,7665.462384,358746.95712,252918.479793,1.016534,-37.227749,4.0,25319.352785,22.873647,215425.531915,376.0,5323.830566,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,85080.210938,23509.292969,181251550,181252302,57736.183683,-6066.036311,-10511.366248,-2047.033791,APPLE,
13485,1769214482.324042,37,0,FD:B3:D6:09:87:AF,8E89BED6,APPLE,af8709d6b3fd1eff4c00121920dc3da990e9d2fe96f8c619d861a74e502fb0198bf07e02c7,8010.541857,11788.84928,8010.540245,358282.685296,274799.839099,1.016213,-37.118096,4.0,25255.340244,22.877538,215425.531915,376.0,5076.473145,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,88412.078125,23367.445312,181251551,181252303,47083.295863,5464.608607,10061.375597,-23031.70807,APPLE,
13493,1769214482.3676846,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41e50f2ddfc78a71de9c1f38afa80e49c5c02ad0e3db,-15331.146157,4101.88348,-15331.146307,342926.909576,262063.35868,1.012507,34.989843,1.0,6781.88531,22.67713,372222.222222,360.0,6871.083496,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-55843.425781,-15499.518555,181392744,181393464,-16738.976772,8782.219017,-4418.345005,-41128.855947,GOOGLE,
13494,1769214482.3970268,37,0,4B:7E:DD:03:C0:83,8E89BED6,GOOGLE,83c003dd7e4b0201061916aafe41e50f2ddfc78a71de9c1f38afa80e49c5c02ad0e3db,-14998.859443,4192.62614,-14998.860637,342895.911001,258915.944825,1.010939,35.831757,1.0,6625.031093,22.730033,372222.222222,360.0,6357.799805,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-49836.8125,-15502.365234,181392745,181393465,-13718.115704,22349.359639,-31755.243472,-34838.170487,GOOGLE,
13504,1769214482.63694,37,0,DC:EB:42:AA:4A:42,8E89BED6,APPLE,424aaa42ebdc1eff4c0012192058f4a1db33445b6d87271faa25e6ff3650d25231e55502b9,24709.411296,9811.851265,24709.411285,310724.30785,252882.286096,1.013916,-39.095004,92.5,39831.801839,24.646648,183510.638298,376.0,15021.515625,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,57439.101562,31990.716797,181529648,181530400,19101.952025,10208.3257,35000.519246,29677.366348,APPLE,
13506,1769214482.6851363,37,0,D1:CF:9E:9A:9A:B6,8E89BED6,APPLE,b69a9a9ecfd11eff4c0012196052b39d011feb04e1f3b848b5f48f3406a166418956cd012e,-22480.238191,8245.933195,-22480.238458,340982.53141,262694.301121,1.040121,8.513853,100.5,-13990.610133,19.252817,380319.148936,376.0,9530.81543,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-81200.617188,-28601.339844,181543745,181544497,-4597.147451,-98314.024129,-40875.498341,39392.078905,APPLE,
13539,1769214482.9709563,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,9314.624299,10079.576677,9314.625186,348181.858021,265195.238389,0.992834,48.058448,0.5,11557.438949,21.771165,330555.555556,360.0,16560.003906,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,672.896301,-9005.194336,182154227,182154947,5073.707704,2530.97331,6802.806848,16263.044817,GOOGLE,
13540,1769214483.0015028,37,0,6F:8F:6C:39:53:A5,8E89BED6,GOOGLE,a553396c8f6f0201061916aafe41eb52fd1b3b3d47195172303c2eade5909063620b8d,9778.300774,10056.539686,9778.301156,348288.305346,266475.486129,0.991805,48.429212,0.5,11444.441006,21.794801,330555.555556,360.0,16727.125,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,672.896301,-8988.374023,182154228,182154948,10601.349103,-7443.22761,2191.834556,24745.869061,GOOGLE,
13543,1769214483.0327575,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,23752.259068,2119.985231,23752.258401,288101.918555,212371.546142,1.009645,18.792616,38.5,10063.964316,22.811035,351351.351351,296.0,13743.026367,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-611.036804,4668.046387,182164670,182165262,-5845.536925,48192.260658,25581.262168,29927.339352,TILE,
13544,1769214483.0530207,37,0,C2:97:A0:09:6A:11,8E89BED6,TILE,116a09a097c20201060d16edfe02005b24f1eebad162410303edfe,24227.735258,1851.406259,24227.734878,288019.260762,240319.390545,1.01033,14.787874,38.5,9768.413947,22.786311,351351.351351,296.0,13553.646484,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,-611.036804,4749.905273,182164671,182165263,-16978.053067,56827.314855,49183.010337,15691.806454,TILE,
